[ eq : fie ] ) yields the dirac @xmath0-function under the integral . integration and the sifting property of the @xmath0 function lead to @xmath119 = \frac{\lambda}{2}-\frac{1}{2}\left [ f- f''(x ) \right ] \quad { \rm in } \ { { \omega_{{{\bar \rho}}}}}. \label{eq : fie - sol}\ ] ] equation ( [ eq : fie - sol ] ) is a necessary condition on a solution @xmath120 but not sufficient . in fact , to verify the candidate solution ( [ eq : fie - sol ] ) , we must substitute back into the governing integral equation
solution ( [ eq : fie - sol ] ) , we must substitute back into the governing integral equation ( [ eq : fie ] ) . we find @xmath121 & \equiv & \int_\omega e^{-|x - y| } \left \ { \frac{\lambda}{2}-\frac{1}{2}\left [ f(y)- f''(y ) \right ] \right \ } dy , \\ & = & \lambda - f(x ) + \frac{e^{\alpha - x}}{2}[f(\alpha)-f'(\alpha)-\lambda ] \\ & & \mbox { } + \frac{e^{x-\beta}}{2}[f(\beta)+f'(\beta)-\lambda ] , \nonumber\end{aligned}\ ] ] where the terms other than @xmath122 must vanish for ( [ eq : fie - sol ] ) to be
3.5 ] ) with respect to @xmath26 and use ( [ 3.0])-([3.4 ] ) . we obtain @xmath92@xmath93@xmath94where@xmath95 , k\in % \left [ \underline{k},\overline{k}\right ] . \label{3.70}\ ] ] we have obtained an integro - differential equation ( [ 3.6 ] ) for the function @xmath96 with the overdetermined boundary conditions ( [ 3.7 ] ) . the tail function @xmath97 is also unknown . first , we will approximate the tail function @xmath98 . next , we will solve the problem ( [ 3.6 ] ) , ( [ 3.7 ] ) for the function @xmath96 . to solve
transform of vt ] ) . it becomes the same as the singular factor appearing in eq.([transform of vt ] ) after changing the coordinate @xmath179 to @xmath297 . similar calculation to what is made to obtain eq.([ope renormalized tachyon vertex ] ) leads to the ope : @xmath298 for @xmath162 and @xmath163 . here @xmath299 is green s function on the unit disk @xmath162 . it is defined by @xmath300 and written down explicitly as follows : @xmath301 similarly to eq.([eq : singular factor as self - contraction of vt ] ) , the singular factor appearing in eq.([dual

Question: Translate the excerpt into a technical search query: ""Transform integral equation ([eq: fie]) for @xmath59 into a differential equation by using the Green's function of the differential operator @xmath115, and apply @xmath118 to both sides of the equation to obtain the Dirac @xmath0-function under the integral."" ""Transform equation [eq: fie] for a solution @xmath59 into a differential equation using the Green's function of the differential operator @xmath115. Apply a certain operation @xmath118 to both sides of the equation to obtain the Dirac @xmath0-function under the integral."""
"Answer ONLY using the provided context. If not in context, say 'I don't know.'

Context:
of the wing ) and @xmath38 is the wing width . it acts as a mask on the `` underlying '' data @xmath39 secondly , fluctuations in the wings of a line are superimposed on the frequency dependent wing profile . in other words , the statistical properties of the optical depth are inhomogeneous in this frequency range , with frequency dependent statistical mean value . while _ fluctuations _ of the optical depth @xmath40 that have origin in the turbulence can still be assumed to be statistically homogeneous , the mean profile of a wing must be accounted for
modified vcs technique above should be reliable for optical depth @xmath12 up to @xmath13 . for this range of optical depth , the line width is determined by doppler shifts rather than the atomic constants . while formally the entire line profile provides information about the turbulence , in reality , the flat saturated part of the profile will contain only noise and will not be useful for any statistical study . thus , the wings of the lines will contain signal . as several absorption lines can be available along the same line of sight , this allows to
turbulence in ism . the optical depth is determined by the density of the absorbers in the ppv space , @xmath30 . in our previous work we have studied statistical properties of @xmath30 in the context of emission lines , using both structure function and power spectrum formalisms . absorption lines demonstrate several important differences that warrant separate study . firstly , our ability to recover the optical depth from the observed intensity @xmath31 depends on the magnitude of the absorption as well as sensitivity of the instrument and the level of measurement noise @xmath32 . for lines with low
@xmath27 , the inner integral gives the shifted voigt profile @xmath28 so we have another representation @xmath29 we clearly see from eq . ( [ eq : tau_h ] ) that the line is affected both by doppler shifts and atomic constants . the optical depth as a function of frequency contains fluctuating component arising from turbulent motions and associated density inhomogeneities of the absorbers . statistics of optical depth fluctuations along the line of sight therefore carries information about turbulence in ism . the optical depth is determined by the density of the absorbers in the ppv space ,
this regime the data is available over a window of frequencies limited to velocities high enough so that @xmath34 but not as high as to have lorentz tail define the line . higher the overall optical depth , narrower are the wings ( following spitzer , at @xmath35 the wings are totally dominated by lorentz factor ) . we shall denote this window by @xmath36 where @xmath37 is the velocity that the window is centered upon ( describing frequency position of the wing ) and @xmath38 is the wing width . it acts as a mask on the `` underlying

Question: What is the search query for the statistical properties of the optical depth in a frequency-dependent wing profile? ""Statistical properties of optical depth fluctuations in frequency-dependent wing profiles"""
"Answer ONLY using the provided context. If not in context, say 'I don't know.'

Context:
generating function of the closed - string states , these overlaps give us a generating function of amplitudes between closed - string states and gluons . we will show in the below that the zero - slope limit of this generating function is nothing but an open wilson line taken along a curve parametrized by @xmath875 and @xmath876 . by using eq.([eq : momentum loop and coherent state 2 ] ) , we obtain @xmath877;\{a_r\};(\sigma_{1},k^{(1)}),\cdots,(\sigma_{m},k^{(m ) } ) \right\rangle\right . } \nonumber\\ & & = \left(\frac{-\det g_{\mu\nu}}{(2\alpha')^{p+1}}\right)^{\frac{1}{4 } } \prod_{r < s}^{m } e^{\frac{i}{2}k_{\mu}^{(r)}\theta^{\mu\nu}k_{\nu}^{(s ) } \epsilon ( \sigma_{r}-\sigma_{s }
& = e^{-\frac{\pi s^{(c)}}{4 } \left(p_{0\mu } g^{\mu\nu}p_{0\nu}-\frac{4}{\alpha'}\right ) } \prod_{n=1}^{\infty } \exp\left\{\frac{\psi'_{n\mu}\left(\theta g\theta\right)^{\mu\nu } \bar{\psi}'_{n\nu } } { 32\pi^{2}nq_{c}^{\frac{n}{2}}\alpha ' } \right\ } \left\langle \omega ( \psi'_{n},\bar{\psi}'_{n};p_{0})\right|~.\end{aligned}\ ] ] as we have seen in subsection [ sec : curved owl ] the above state is a generating function of the closed - string states and its overlaps with the boundary states lead the open wilson line taken along the corresponding path . we will compute the factorization of the generating function of one - loop amplitudes of gluons . we will restrict ourselves to @xmath421-brane in the critical dimensions
